WellID,CompletionID,API_uwi,Unformatted_API_uwi,WellName,WellboreId,ProducingMonth,TotalProdMonths,TotalCompletionMonths,ProducingDays,Prod_BOE,Prod_MCFE,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL,RepGasProd_MCF,CDProd_BOEPerDAY,CDProd_MCFEPerDAY,CDLiquids_BBLPerDAY,CDGas_MCFPerDAY,CDWater_BBLPerDAY,CDRepGas_MCFPerDAY,PDProd_BOEPerDAY,PDProd_MCFEPerDAY,PDLiquids_BBLPerDAY,PDGas_MCFPerDAY,PDWater_BBLPerDAY,PDRepGas_MCFPerDAY,CumProd_BOE,CumProd_MCFE,CumLiquids_BBL,CumGas_MCF,CumWater_BBL,CumRepGas_MCF,ProductionReportedMethod,ProducingOperator,InjectionGas_MCF,InjectionSolvent_BBL,InjectionSteam_BBL,InjectionWater_BBL,InjectionOther_BBL,CalendarDayInjectionWater_BBLPerDAY,CalendarDayInjectionSteam_BBLPerDAY,CalendarDayInjectionSolvent_BBLPerDAY,CalendarDayInjectionGas_MCFPerDAY,CalendarDayInjectionOther_BBLPerDAY,ENVProdID
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,9/1/2019,144,144,30,148,885,0,885,0,0,5,30,0,30,0,0,5,30,0,30,0,0,199114,1194686,990,1188746,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,10/1/2019,145,145,31,153,916,0,916,0,0,5,30,0,30,0,0,5,30,0,30,0,0,199267,1195602,990,1189662,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,11/1/2019,146,146,30,142,852,0,852,0,0,5,28,0,28,0,0,5,28,0,28,0,0,199409,1196454,990,1190514,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,12/1/2019,147,147,31,141,848,0,848,0,0,5,27,0,27,0,0,5,27,0,27,0,0,199550,1197302,990,1191362,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,1/1/2020,148,148,31,146,877,0,877,0,0,5,28,0,28,0,0,5,28,0,28,0,0,199697,1198179,990,1192239,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,2/1/2020,149,149,29,133,796,0,796,0,0,5,27,0,27,0,0,5,27,0,27,0,0,199829,1198975,990,1193035,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,3/1/2020,150,150,29,140,838,0,838,0,0,5,27,0,27,0,0,5,29,0,29,0,0,199969,1199813,990,1193873,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,4/1/2020,151,151,30,139,831,0,831,0,0,5,28,0,28,0,0,5,28,0,28,0,0,200107,1200644,990,1194704,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,5/1/2020,152,152,31,138,829,0,829,0,0,4,27,0,27,0,0,4,27,0,27,0,0,200246,1201473,990,1195533,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,6/1/2020,153,153,30,132,790,0,790,0,0,4,26,0,26,0,0,4,26,0,26,0,0,200377,1202263,990,1196323,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,7/1/2020,154,154,31,100,600,0,600,0,0,3,19,0,19,0,0,3,19,0,19,0,0,200477,1202863,990,1196923,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,8/1/2020,155,155,31,161,967,0,967,0,0,5,31,0,31,0,0,5,31,0,31,0,0,200638,1203830,990,1197890,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,9/1/2020,156,156,30,134,802,0,802,0,0,4,27,0,27,0,0,4,27,0,27,0,0,200772,1204632,990,1198692,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,10/1/2020,157,157,31,139,836,0,836,0,0,4,27,0,27,0,0,4,27,0,27,0,0,200911,1205468,990,1199528,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,11/1/2020,158,158,30,141,843,0,843,0,0,5,28,0,28,0,0,5,28,0,28,0,0,201052,1206311,990,1200371,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,12/1/2020,159,159,31,139,835,0,835,0,0,4,27,0,27,0,0,4,27,0,27,0,0,201191,1207146,990,1201206,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,1/1/2021,160,160,31,136,817,0,817,0,0,4,26,0,26,0,0,4,26,0,26,0,0,201327,1207963,990,1202023,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,2/1/2021,161,161,28,125,750,0,750,0,0,4,27,0,27,0,0,4,27,0,27,0,0,201452,1208713,990,1202773,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,3/1/2021,162,162,31,129,772,0,772,0,0,4,25,0,25,0,0,4,25,0,25,0,0,201581,1209485,990,1203545,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,4/1/2021,163,163,30,140,842,0,842,0,0,5,28,0,28,0,0,5,28,0,28,0,0,201721,1210327,990,1204387,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,5/1/2021,164,164,31,134,803,0,803,0,0,4,26,0,26,0,0,4,26,0,26,0,0,201855,1211130,990,1205190,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,6/1/2021,165,165,30,124,744,0,744,0,0,4,25,0,25,0,0,4,25,0,25,0,0,201979,1211874,990,1205934,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,7/1/2021,166,166,31,136,817,0,817,0,0,4,26,0,26,0,0,4,26,0,26,0,0,202115,1212691,990,1206751,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,8/1/2021,167,167,31,133,799,0,799,0,0,4,26,0,26,0,0,4,26,0,26,0,0,202248,1213490,990,1207550,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,9/1/2021,168,168,30,123,739,0,739,0,0,4,25,0,25,0,0,4,25,0,25,0,0,202372,1214229,990,1208289,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,10/1/2021,169,169,31,121,727,0,727,0,0,4,23,0,23,0,0,4,23,0,23,0,0,202493,1214956,990,1209016,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,11/1/2021,170,170,30,125,750,0,750,0,0,4,25,0,25,0,0,4,25,0,25,0,0,202618,1215706,990,1209766,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,12/1/2021,171,171,31,118,709,0,709,0,0,4,23,0,23,0,0,4,23,0,23,0,0,202736,1216415,990,1210475,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,1/1/2022,172,172,31,127,764,0,764,0,0,4,25,0,25,0,0,4,25,0,25,0,0,202863,1217179,990,1211239,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,2/1/2022,173,173,28,120,717,0,717,0,0,4,26,0,26,0,0,4,26,0,26,0,0,202983,1217896,990,1211956,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,3/1/2022,174,174,31,124,742,0,742,0,0,4,24,0,24,0,0,4,24,0,24,0,0,203106,1218638,990,1212698,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,4/1/2022,175,175,30,118,707,0,707,0,0,4,24,0,24,0,0,4,24,0,24,0,0,203224,1219345,990,1213405,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,5/1/2022,176,176,31,117,703,0,703,0,0,4,23,0,23,0,0,4,23,0,23,0,0,203341,1220048,990,1214108,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,6/1/2022,177,177,30,108,649,0,649,0,0,4,22,0,22,0,0,4,22,0,22,0,0,203450,1220697,990,1214757,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,7/1/2022,178,178,31,103,618,0,618,0,0,3,20,0,20,0,0,3,20,0,20,0,0,203553,1221315,990,1215375,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,8/1/2022,179,179,31,116,696,0,696,0,0,4,22,0,22,0,0,4,22,0,22,0,0,203669,1222011,990,1216071,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,9/1/2022,180,180,30,108,648,0,648,0,0,4,22,0,22,0,0,4,22,0,22,0,0,203777,1222659,990,1216719,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,10/1/2022,181,181,26,118,705,0,705,0,0,4,23,0,23,0,0,5,27,0,27,0,0,203894,1223364,990,1217424,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,11/1/2022,182,182,30,108,648,0,648,0,0,4,22,0,22,0,0,4,22,0,22,0,0,204002,1224012,990,1218072,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,12/1/2022,183,183,31,104,621,0,621,0,0,3,20,0,20,0,0,3,20,0,20,0,0,204106,1224633,990,1218693,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,1/1/2023,184,184,31,104,622,0,622,0,0,3,20,0,20,0,0,3,20,0,20,0,0,204209,1225255,990,1219315,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,2/1/2023,185,185,28,88,525,0,525,0,0,3,19,0,19,0,0,3,19,0,19,0,0,204297,1225780,990,1219840,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,3/1/2023,186,186,31,104,625,0,625,0,0,3,20,0,20,0,0,3,20,0,20,0,0,204401,1226405,990,1220465,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,4/1/2023,187,187,30,100,598,0,598,0,0,3,20,0,20,0,0,3,20,0,20,0,0,204501,1227003,990,1221063,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,5/1/2023,188,188,27,89,531,0,531,0,0,3,17,0,17,0,0,3,20,0,20,0,0,204589,1227534,990,1221594,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,6/1/2023,189,189,27,125,752,0,752,0,0,4,25,0,25,0,0,5,28,0,28,0,0,204714,1228286,990,1222346,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,7/1/2023,190,190,31,107,641,0,641,0,0,3,21,0,21,0,0,3,21,0,21,0,0,204821,1228927,990,1222987,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,8/1/2023,191,191,31,105,631,0,631,0,0,3,20,0,20,0,0,3,20,0,20,0,0,204926,1229558,990,1223618,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,9/1/2023,192,192,30,98,589,0,589,0,0,3,20,0,20,0,0,3,20,0,20,0,0,205025,1230147,990,1224207,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,10/1/2023,193,193,24,87,522,0,522,0,0,3,17,0,17,0,0,4,22,0,22,0,0,205112,1230669,990,1224729,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
840300001065900,8.40301E+14,30-015-35687,3001535687,LAKEWOOD 21-1 001,2591095,11/1/2023,194,194,9,67,401,0,401,0,0,2,13,0,13,0,0,7,45,0,45,0,0,205178,1231070,990,1225130,3185,0,REPORTED,"RUBICON OIL & GAS, LLC",,,,,,,,,,,1
